"x","y","fips","abbr","full","county"
254811.56431482,-65024.5056318,"46011","SD","South Dakota","Brookings County"
128234.26254027,67762.09918017,"46013","SD","South Dakota","Brown County"
73094.08197948,-142662.55689439,"46015","SD","South Dakota","Brule County"
67390.24636395,-103584.37960802,"46017","SD","South Dakota","Buffalo County"
-276239.31028689,-4111.90585812,"46019","SD","South Dakota","Butte County"
-1948.60662246,85440.53691422,"46021","SD","South Dakota","Campbell County"
136198.22183773,-210963.8720977,"46023","SD","South Dakota","Charles Mix County"
178406.32111427,-12065.58126113,"46025","SD","South Dakota","Clark County"
245602.17326724,-226619.41171113,"46027","SD","South Dakota","Clay County"
221154.5873359,1405.34715057,"46029","SD","South Dakota","Codington County"
-94359.2960185,79549.28003172,"46031","SD","South Dakota","Corson County"
-281375.60050148,-142113.3475423,"46033","SD","South Dakota","Custer County"
149227.2200219,-145672.4201944,"46035","SD","South Dakota","Davison County"
187245.10645422,43945.35893041,"46037","SD","South Dakota","Day County"
263009.60544813,-24945.13340044,"46039","SD","South Dakota","Deuel County"
-60998.88579208,18811.88013081,"46041","SD","South Dakota","Dewey County"
138877.88324663,-178943.37433627,"46043","SD","South Dakota","Douglas County"
61037.03881478,46931.78227102,"46045","SD","South Dakota","Edmunds County"
-286255.62435052,-189504.94794118,"46047","SD","South Dakota","Fall River County"
65835.33491692,8281.11910809,"46049","SD","South Dakota","Faulk County"
260960.14286734,22522.44621118,"46051","SD","South Dakota","Grant County"
59349.75119541,-200684.90791194,"46053","SD","South Dakota","Gregory County"
-125644.48013709,-78560.40638076,"46055","SD","South Dakota","Haakon County"
222448.68536003,-32390.15020919,"46057","SD","South Dakota","Hamlin County"
79003.26984729,-50190.36193805,"46059","SD","South Dakota","Hand County"
178098.15749509,-148896.59886724,"46061","SD","South Dakota","Hanson County"
-271968.52705612,70346.42689255,"46063","SD","South Dakota","Harding County"
9981.44686968,-66685.89537915,"46065","SD","South Dakota","Hughes County"
181782.57089668,-182714.71108779,"46067","SD","South Dakota","Hutchinson County"
40404.56617866,-41006.94869976,"46069","SD","South Dakota","Hyde County"
-130573.74956516,-144188.07854845,"46071","SD","South Dakota","Jackson County"
109215.68906864,-102871.02906811,"46073","SD","South Dakota","Jerauld County"
-56109.93885801,-115287.79979985,"46075","SD","South Dakota","Jones County"
199361.42015571,-67019.43444517,"46077","SD","South Dakota","Kingsbury County"
229476.30967962,-104704.31029898,"46079","SD","South Dakota","Lake County"
-302965.41897495,-62021.32321142,"46081","SD","South Dakota","Lawrence County"
264221.49815151,-192730.48348539,"46083","SD","South Dakota","Lincoln County"
-3811.32582471,-118528.68431911,"46085","SD","South Dakota","Lyman County"
211603.56322756,-144006.01256506,"46087","SD","South Dakota","McCook County"
60714.76529491,85562.8349239,"46089","SD","South Dakota","McPherson County"
186066.75654861,87477.2242784,"46091","SD","South Dakota","Marshall County"
-198342.34466695,-27881.73119823,"46093","SD","South Dakota","Meade County"
-77596.70402857,-157189.59898911,"46095","SD","South Dakota","Mellette County"
191065.47086726,-105917.98928,"46097","SD","South Dakota","Miner County"
258265.24916364,-142288.8413571,"46099","SD","South Dakota","Minnehaha County"
266106.4438573,-103240.74944827,"46101","SD","South Dakota","Moody County"
-206671.01487822,-181326.34629486,"46102","SD","South Dakota","Oglala Lakota County"
-186669.50993291,-117842.10384218,"46103","SD","South Dakota","Pennington County"
-193325.99809533,47355.52332121,"46105","SD","South Dakota","Perkins County"
5096.37593951,8045.87839808,"46107","SD","South Dakota","Potter County"
233321.32249387,90049.30068048,"46109","SD","South Dakota","Roberts County"
152624.09206165,-106781.74013101,"46111","SD","South Dakota","Sanborn County"
129932.36572251,-3122.67748216,"46115","SD","South Dakota","Spink County"
-68151.25432652,-67810.96400432,"46117","SD","South Dakota","Stanley County"
-6513.69322955,-30758.12488529,"46119","SD","South Dakota","Sully County"
-58683.95864279,-200482.11428583,"46121","SD","South Dakota","Todd County"
10175.00297626,-190121.65818093,"46123","SD","South Dakota","Tripp County"
229473.22538958,-181164.31056426,"46125","SD","South Dakota","Turner County"
271422.79435234,-219263.65674968,"46127","SD","South Dakota","Union County"
371.68548905,46767.38999761,"46129","SD","South Dakota","Walworth County"
213371.93940143,-217153.88877296,"46135","SD","South Dakota","Yankton County"
-132321.18690537,-20251.25018641,"46137","SD","South Dakota","Ziebach County"
1411051.75349099,-857707.24029761,"47001","TN","Tennessee","Anderson County"
1223395.01427243,-958219.50793976,"47003","TN","Tennessee","Bedford County"
1069433.7086268,-914216.23602101,"47005","TN","Tennessee","Benton County"
1329034.04439267,-933886.70709793,"47007","TN","Tennessee","Bledsoe County"
1447383.30982227,-895352.2820014,"47009","TN","Tennessee","Blount County"
1371975.78978957,-972622.44775997,"47011","TN","Tennessee","Bradley County"
1413633.16032372,-818850.07902855,"47013","TN","Tennessee","Campbell County"
1255489.57119661,-913271.67200522,"47015","TN","Tennessee","Cannon County"
1041534.16511368,-929771.47494654,"47017","TN","Tennessee","Carroll County"
1592608.31158162,-801026.89132183,"47019","TN","Tennessee","Carter County"
1156751.9040655,-883138.88435792,"47021","TN","Tennessee","Cheatham County"
1033849.38885022,-989331.80267535,"47023","TN","Tennessee","Chester County"
1458341.88744605,-804403.21624836,"47025","TN","Tennessee","Claiborne County"
1288390.1120159,-828612.670319,"47027","TN","Tennessee","Clay County"
1512901.7673701,-856048.97084394,"47029","TN","Tennessee","Cocke County"
1258387.07495027,-952501.24781213,"47031","TN","Tennessee","Coffee County"
973207.40750871,-956054.13937362,"47033","TN","Tennessee","Crockett County"
1346883.31637528,-883560.39593638,"47035","TN","Tennessee","Cumberland County"
1182134.326053,-886004.8644474,"47037","TN","Tennessee","Davidson County"
1074984.52081369,-976423.50886083,"47039","TN","Tennessee","Decatur County"
1273487.99455452,-896653.74677307,"47041","TN","Tennessee","DeKalb County"
1132915.75242213,-898330.21149518,"47043","TN","Tennessee","Dickson County"
956188.61969236,-931119.99805358,"47045","TN","Tennessee","Dyer County"
962270.91092587,-1028289.6430554,"47047","TN","Tennessee","Fayette County"
1344299.40238358,-831568.06357072,"47049","TN","Tennessee","Fentress County"
1261957.52214051,-987736.38657458,"47051","TN","Tennessee","Franklin County"
996561.48018628,-936700.19497431,"47053","TN","Tennessee","Gibson County"
1177996.08485928,-1000836.48250135,"47055","TN","Tennessee","Giles County"
1468537.3339262,-825768.47276589,"47057","TN","Tennessee","Grainger County"
1530070.45758978,-825188.02835759,"47059","TN","Tennessee","Greene County"
1291436.07213932,-956208.47759728,"47061","TN","Tennessee","Grundy County"
1491812.61641385,-827144.82413011,"47063","TN","Tennessee","Hamblen County"
1342827.10722095,-978578.8525634,"47065","TN","Tennessee","Hamilton County"
1486271.43673645,-794131.60992331,"47067","TN","Tennessee","Hancock County"
1000822.63915077,-1022679.39446007,"47069","TN","Tennessee","Hardeman County"
1073734.59886055,-1013971.34853292,"47071","TN","Tennessee","Hardin County"
1509695.49536974,-799843.96970953,"47073","TN","Tennessee","Hawkins County"
969882.01789635,-983958.27079091,"47075","TN","Tennessee","Haywood County"
1048554.05825972,-965149.03050415,"47077","TN","Tennessee","Henderson County"
1045905.73162647,-890974.28133031,"47079","TN","Tennessee","Henry County"
1129498.75575204,-936994.21418518,"47081","TN","Tennessee","Hickman County"
1104533.06419139,-886128.40284932,"47083","TN","Tennessee","Houston County"
1099920.45510429,-912747.95145813,"47085","TN","Tennessee","Humphreys County"
1279507.97048353,-850262.02187119,"47087","TN","Tennessee","Jackson County"
1483537.62035477,-849064.54474176,"47089","TN","Tennessee","Jefferson County"
1611314.26598794,-774389.81640156,"47091","TN","Tennessee","Johnson County"
1443228.9572495,-859008.65709329,"47093","TN","Tennessee","Knox County"
943949.7403319,-893029.93926308,"47095","TN","Tennessee","Lake County"
940235.21261613,-965953.57345978,"47097","TN","Tennessee","Lauderdale County"
1144009.88916469,-1005002.40055713,"47099","TN","Tennessee","Lawrence County"
1126721.44376324,-968386.22021676,"47101","TN","Tennessee","Lewis County"
1218317.75845968,-997028.63621517,"47103","TN","Tennessee","Lincoln County"
1412576.14991354,-895340.29251448,"47105","TN","Tennessee","Loudon County"
1389947.93770397,-936938.84188808,"47107","TN","Tennessee","McMinn County"
1039296.88907284,-1023302.494991,"47109","TN","Tennessee","McNairy County"
1250294.54817894,-836529.313578,"47111","TN","Tennessee","Macon County"
1010479.8128161,-975555.07678139,"47113","TN","Tennessee","Madison County"
1308612.55625664,-983197.24710818,"47115","TN","Tennessee","Marion County"
1196168.23435704,-973212.74375667,"47117","TN","Tennessee","Marshall County"
1168401.44533893,-952543.18585149,"47119","TN","Tennessee","Maury County"
1360810.84709517,-945863.7021606,"47121","TN","Tennessee","Meigs County"
1424711.90535548,-929329.04871419,"47123","TN","Tennessee","Monroe County"
1124034.51608153,-861761.83350832,"47125","TN","Tennessee","Montgomery County"
1236585.7412089,-978710.02077515,"47127","TN","Tennessee","Moore County"
1377851.89307705,-863005.61974283,"47129","TN","Tennessee","Morgan County"
970072.44133398,-897761.80746806,"47131","TN","Tennessee","Obion County"
1310670.05690605,-844748.90458776,"47133","TN","Tennessee","Overton County"
1093382.07065331,-959906.09121693,"47135","TN","Tennessee","Perry County"
1321503.91143841,-821677.66573325,"47137","TN","Tennessee","Pickett County"
1403052.52848719,-966639.45492545,"47139","TN","Tennessee","Polk County"
1284952.68148465,-875331.63771597,"47141","TN","Tennessee","Putnam County"
1360433.84079119,-917510.97386641,"47143","TN","Tennessee","Rhea County"
1386225.45098953,-891471.25260309,"47145","TN","Tennessee","Roane County"
1171272.93022992,-851169.52502584,"47147","TN","Tennessee","Robertson County"
1223457.57043438,-919255.44469659,"47149","TN","Tennessee","Rutherford County"
1378913.61969243,-820867.97629819,"47151","TN","Tennessee","Scott County"
1322192.6137879,-958153.59354684,"47153","TN","Tennessee","Sequatchie County"
1482204.22430475,-879673.74409991,"47155","TN","Tennessee","Sevier County"
921540.77523902,-1033920.33785892,"47157","TN","Tennessee","Shelby County"
1254212.17211247,-864671.44518322,"47159","TN","Tennessee","Smith County"
1084443.78375233,-867411.97685608,"47161","TN","Tennessee","Stewart County"
1574424.06855898,-777568.5841126,"47163","TN","Tennessee","Sullivan County"
1208492.49919117,-848072.06216258,"47165","TN","Tennessee","Sumner County"
935837.1939661,-995017.07517524,"47167","TN","Tennessee","Tipton County"
1236450.40251821,-855160.04079225,"47169","TN","Tennessee","Trousdale County"
1562253.54130664,-829416.71578269,"47171","TN","Tennessee","Unicoi County"
1441822.29989192,-830059.24673757,"47173","TN","Tennessee","Union County"
1308440.1867448,-920808.18975837,"47175","TN","Tennessee","Van Buren County"
1280122.48765252,-927592.72533998,"47177","TN","Tennessee","Warren County"
1560131.82119415,-801828.76198073,"47179","TN","Tennessee","Washington County"
1108194.01433173,-997653.60317223,"47181","TN","Tennessee","Wayne County"
1009589.26187273,-902513.95971093,"47183","TN","Tennessee","Weakley County"
1302827.77995541,-893061.12652756,"47185","TN","Tennessee","White County"
1184345.45729874,-919580.5275644,"47187","TN","Tennessee","Williamson County"
1229661.35092814,-882497.16636528,"47189","TN","Tennessee","Wilson County"
410850.00800038,-1448568.62332487,"48001","TX","Texas","Anderson County"
-249611.53721992,-1404884.86404032,"48003","TX","Texas","Andrews County"
510606.72049978,-1507554.15995591,"48005","TX","Texas","Angelina County"
295066.38383339,-1872848.39093545,"48007","TX","Texas","Aransas County"
122095.56588428,-1262786.73668935,"48009","TX","Texas","Archer County"
-124154.62705201,-1113372.78317353,"48011","TX","Texas","Armstrong County"
143781.11165847,-1784685.42073368,"48013","TX","Texas","Atascosa County"
360341.77025394,-1660581.8388133,"48015","TX","Texas","Austin County"
-261772.56924357,-1209571.80745476,"48017","TX","Texas","Bailey County"
57465.54771017,-1688896.7268864,"48019","TX","Texas","Bandera County"
263247.75022166,-1646729.36327696,"48021","TX","Texas","Bastrop County"
73172.44416544,-1263368.34203436,"48023","TX","Texas","Baylor County"
229725.40178221,-1844657.45786572,"48025","TX","Texas","Bee County"
244878.84104299,-1544417.28332585,"48027","TX","Texas","Bell County"
144594.8775555,-1725482.38880739,"48029","TX","Texas","Bexar County"
155321.49028438,-1626911.66119393,"48031","TX","Texas","Blanco County"
-134688.63097896,-1359132.97734806,"48033","TX","Texas","Borden County"
218803.36762844,-1445213.94761626,"48035","TX","Texas","Bosque County"
508116.45431572,-1266002.47472228,"48037","TX","Texas","Bowie County"
453932.52151274,-1739029.83369006,"48039","TX","Texas","Brazoria County"
353671.54477848,-1580719.63788994,"48041","TX","Texas","Brazos County"
-313950.2093538,-1671374.58063327,"48043","TX","Texas","Brewster County"
-111168.12934408,-1161756.35439873,"48045","TX","Texas","Briscoe County"
180292.03757202,-1989170.67378038,"48047","TX","Texas","Brooks County"
97844.17653679,-1468406.83178167,"48049","TX","Texas","Brown County"
324333.45804542,-1604372.76709112,"48051","TX","Texas","Burleson County"
176468.77448608,-1568055.56332044,"48053","TX","Texas","Burnet County"
231889.51772379,-1679392.60707077,"48055","TX","Texas","Caldwell County"
338275.50059419,-1820195.66953648,"48057","TX","Texas","Calhoun County"
59250.11093528,-1409324.65771728,"48059","TX","Texas","Callahan County"
259379.40292299,-2086967.94491063,"48061","TX","Texas","Cameron County"
471761.62288505,-1319747.33922472,"48063","TX","Texas","Camp County"
-123186.31999513,-1064791.92318885,"48065","TX","Texas","Carson County"
521958.76007894,-1307095.13781837,"48067","TX","Texas","Cass County"
-208031.91901881,-1159778.27323768,"48069","TX","Texas","Castro County"
513990.87695897,-1679126.11798909,"48071","TX","Texas","Chambers County"
455362.18781863,-1441087.75310784,"48073","TX","Texas","Cherokee County"
-19097.29438333,-1163301.33210299,"48075","TX","Texas","Childress County"
167051.29172875,-1242364.55935834,"48077","TX","Texas","Clay County"
-263225.71816953,-1262177.37941527,"48079","TX","Texas","Cochran County"
-50424.04044724,-1454472.75997501,"48081","TX","Texas","Coke County"
51462.0312278,-1470738.15381045,"48083","TX","Texas","Coleman County"
320402.73289218,-1304185.58597363,"48085","TX","Texas","Collin County"
-24707.10654169,-1114341.13702239,"48087","TX","Texas","Collingsworth County"
339309.54994361,-1697262.31247547,"48089","TX","Texas","Colorado County"
174570.66148346,-1684256.95119298,"48091","TX","Texas","Comal County"
134443.7905181,-1447191.75191221,"48093","TX","Texas","Comanche County"
13601.20924468,-1516120.65746134,"48095","TX","Texas","Concho County"
252770.988413,-1261795.25470835,"48097","TX","Texas","Cooke County"
210314.93815443,-1506929.9088647,"48099","TX","Texas","Coryell County"
-26166.958397,-1213055.84544624,"48101","TX","Texas","Cottle County"
-241283.16470888,-1497487.84586524,"48103","TX","Texas","Crane County"
-127613.35854958,-1578507.31938211,"48105","TX","Texas","Crockett County"
-120980.76904314,-1263019.59868899,"48107","TX","Texas","Crosby County"
-427330.25116552,-1472184.87218751,"48109","TX","Texas","Culberson County"
-233864.73686302,-965215.03391921,"48111","TX","Texas","Dallam County"
302956.27200572,-1351969.64537314,"48113","TX","Texas","Dallas County"
-183199.07512407,-1358279.18977114,"48115","TX","Texas","Dawson County"
-238138.07954125,-1110677.48908103,"48117","TX","Texas","Deaf Smith County"
397004.15971894,-1278265.76663303,"48119","TX","Texas","Delta County"
269660.62441453,-1304548.81475325,"48121","TX","Texas","Denton County"
265404.70355932,-1757241.15520102,"48123","TX","Texas","DeWitt County"
-72492.00990416,-1263381.00832285,"48125","TX","Texas","Dickens County"
22541.75493563,-1836777.80714134,"48127","TX","Texas","Dimmit County"
-74471.26998481,-1113984.52242184,"48129","TX","Texas","Donley County"
147628.31690053,-1915154.42448861,"48131","TX","Texas","Duval County"
105223.9332778,-1406309.75665314,"48133","TX","Texas","Eastland County"
-241692.60346069,-1453301.54052888,"48135","TX","Texas","Ector County"
-33430.47788382,-1665836.15366583,"48137","TX","Texas","Edwards County"
298363.39871417,-1399302.39726335,"48139","TX","Texas","Ellis County"
-589543.05507828,-1440856.35600028,"48141","TX","Texas","El Paso County"
168530.48004784,-1416102.60228365,"48143","TX","Texas","Erath County"
294957.94537755,-1518605.96562781,"48145","TX","Texas","Falls County"
362905.81847598,-1259368.70380387,"48147","TX","Texas","Fannin County"
294918.60903671,-1676721.26177214,"48149","TX","Texas","Fayette County"
-37796.07857747,-1360199.04491011,"48151","TX","Texas","Fisher County"
-120552.64542922,-1212340.81308314,"48153","TX","Texas","Floyd County"
28962.18900363,-1226752.57976085,"48155","TX","Texas","Foard County"
411241.8056087,-1705368.2687694,"48157","TX","Texas","Fort Bend County"
447180.78084569,-1299245.23979317,"48159","TX","Texas","Franklin County"
364055.23054405,-1467384.41826917,"48161","TX","Texas","Freestone County"
86670.35359295,-1787448.84054268,"48163","TX","Texas","Frio County"
-248118.82143926,-1356674.86872197,"48165","TX","Texas","Gaines County"
491704.83846079,-1719517.27303342,"48167","TX","Texas","Galveston County"
-121432.94986027,-1311111.32338213,"48169","TX","Texas","Garza County"
99981.94165028,-1627462.32319056,"48171","TX","Texas","Gillespie County"
-144551.53291677,-1455569.86359778,"48173","TX","Texas","Glasscock County"
255572.99352827,-1806041.08155289,"48175","TX","Texas","Goliad County"
242743.12803389,-1721141.66618572,"48177","TX","Texas","Gonzales County"
-73935.40018656,-1065723.20491629,"48179","TX","Texas","Gray County"
308637.63482669,-1257495.0768862,"48181","TX","Texas","Grayson County"
487741.32719939,-1375236.32457532,"48183","TX","Texas","Gregg County"
384917.64688788,-1585717.17560885,"48185","TX","Texas","Grimes County"
200733.75068144,-1709244.93020928,"48187","TX","Texas","Guadalupe County"
-168968.97469339,-1211648.86463618,"48189","TX","Texas","Hale County"
-62661.03517988,-1162232.70592573,"48191","TX","Texas","Hall County"
183801.69601574,-1473087.66196988,"48193","TX","Texas","Hamilton County"
-121769.44350237,-967958.11378013,"48195","TX","Texas","Hansford County"
25775.39802088,-1194715.62916878,"48197","TX","Texas","Hardeman County"
538440.07470018,-1611118.25066539,"48199","TX","Texas","Hardin County"
440319.31252399,-1667145.6873231,"48201","TX","Texas","Harris County"
538820.03608363,-1365575.44974094,"48203","TX","Texas","Harrison County"
-235927.05428764,-1013697.02935523,"48205","TX","Texas","Hartley County"
25180.83488223,-1312136.4844117,"48207","TX","Texas","Haskell County"
190740.62174591,-1655033.84022566,"48209","TX","Texas","Hays County"
-24443.05354774,-1017641.8973054,"48211","TX","Texas","Hemphill County"
385672.92512337,-1412192.81367253,"48213","TX","Texas","Henderson County"
177164.80211711,-2061693.92751824,"48215","TX","Texas","Hidalgo County"
268616.62373981,-1436202.68708534,"48217","TX","Texas","Hill County"
-218015.74233652,-1261726.88345934,"48219","TX","Texas","Hockley County"
201526.18732627,-1392757.14661277,"48221","TX","Texas","Hood County"
417727.01453275,-1304183.69768332,"48223","TX","Texas","Hopkins County"
438852.29468965,-1501966.3873219,"48225","TX","Texas","Houston County"
-135743.69582953,-1407455.68634069,"48227","TX","Texas","Howard County"
-518442.54563978,-1476101.06749471,"48229","TX","Texas","Hudspeth County"
366778.64326166,-1305956.08327633,"48231","TX","Texas","Hunt County"
-122482.3744925,-1016437.33561817,"48233","TX","Texas","Hutchinson County"
-94014.98456239,-1518703.25867053,"48235","TX","Texas","Irion County"
170951.3648601,-1303987.95488999,"48237","TX","Texas","Jack County"
342624.94688866,-1778397.90318311,"48239","TX","Texas","Jackson County"
572670.13734944,-1541260.81241775,"48241","TX","Texas","Jasper County"
-396668.7522497,-1570456.40571359,"48243","TX","Texas","Jeff Davis County"
569674.88566272,-1659344.20770102,"48245","TX","Texas","Jefferson County"
129540.96305849,-1990734.35651253,"48247","TX","Texas","Jim Hogg County"
190532.2226477,-1890182.22066856,"48249","TX","Texas","Jim Wells County"
245327.12427997,-1396896.77682426,"48251","TX","Texas","Johnson County"
11407.39449519,-1360562.56476625,"48253","TX","Texas","Jones County"
207671.05661585,-1783402.788596,"48255","TX","Texas","Karnes County"
348583.23451748,-1368967.18552251,"48257","TX","Texas","Kaufman County"
125722.66011369,-1667559.44092696,"48259","TX","Texas","Kendall County"
233294.91850967,-2002451.46799283,"48261","TX","Texas","Kenedy County"
-72835.93916066,-1311545.73933515,"48263","TX","Texas","Kent County"
49462.48071077,-1654123.63877873,"48265","TX","Texas","Kerr County"
26383.7189028,-1607893.26482371,"48267","TX","Texas","Kimble County"
-23812.51572944,-1263608.70130707,"48269","TX","Texas","King County"
-40143.37700103,-1734380.82908974,"48271","TX","Texas","Kinney County"
211042.95718495,-1945789.23384112,"48273","TX","Texas","Kleberg County"
23296.06938277,-1265336.91409149,"48275","TX","Texas","Knox County"
408258.25145209,-1244930.04098372,"48277","TX","Texas","Lamar County"
-217570.54074316,-1210759.09951018,"48279","TX","Texas","Lamb County"
168425.3367057,-1528053.52607863,"48281","TX","Texas","Lampasas County"
89260.2637327,-1845033.62262903,"48283","TX","Texas","La Salle County"
302176.4556629,-1727405.1515573,"48285","TX","Texas","Lavaca County"
298787.86843634,-1628325.21127272,"48287","TX","Texas","Lee County"
385957.12471724,-1510582.49632154,"48289","TX","Texas","Leon County"
497021.55196609,-1626497.1585114,"48291","TX","Texas","Liberty County"
327009.19120942,-1486084.03467299,"48293","TX","Texas","Limestone County"
-24580.11804765,-968854.39966023,"48295","TX","Texas","Lipscomb County"
187151.78123711,-1852386.94004886,"48297","TX","Texas","Live Oak County"
125286.08172404,-1583838.15489274,"48299","TX","Texas","Llano County"
-334240.39723981,-1453526.79594847,"48301","TX","Texas","Loving County"
-169410.39929048,-1262592.04791896,"48303","TX","Texas","Lubbock County"
-169954.57543607,-1310527.94829319,"48305","TX","Texas","Lynn County"
62554.38674542,-1533114.49784487,"48307","TX","Texas","McCulloch County"
263635.74907872,-1489599.96204113,"48309","TX","Texas","McLennan County"
141669.16687288,-1843996.91589579,"48311","TX","Texas","McMullen County"
389946.56239424,-1546568.26672648,"48313","TX","Texas","Madison County"
521693.62397256,-1338474.26772695,"48315","TX","Texas","Marion County"
-184518.54922479,-1406540.44501722,"48317","TX","Texas","Martin County"
74743.51547388,-1583381.39774851,"48319","TX","Texas","Mason County"
391647.89309541,-1781732.0471835,"48321","TX","Texas","Matagorda County"
-32851.42817282,-1785836.77628108,"48323","TX","Texas","Maverick County"
85205.1931188,-1735121.77537979,"48325","TX","Texas","Medina County"
13716.68205251,-1563936.81177803,"48327","TX","Texas","Menard County"
-193089.96863745,-1454583.5319401,"48329","TX","Texas","Midland County"
289763.31347325,-1571464.65138453,"48331","TX","Texas","Milam County"
134996.3640756,-1492044.24829888,"48333","TX","Texas","Mills County"
-87098.56710999,-1408056.16151349,"48335","TX","Texas","Mitchell County"
210909.61797962,-1256288.7140327,"48337","TX","Texas","Montague County"
424564.17380953,-1615332.71597532,"48339","TX","Texas","Montgomery County"
-171171.28915792,-1015752.94716335,"48341","TX","Texas","Moore County"
493058.50520137,-1313600.79001384,"48343","TX","Texas","Morris County"
-72139.91796839,-1212726.48336333,"48345","TX","Texas","Motley County"
510522.81772163,-1465259.07830814,"48347","TX","Texas","Nacogdoches County"
336978.39803054,-1428895.17690562,"48349","TX","Texas","Navarro County"
603248.25473683,-1528700.90727767,"48351","TX","Texas","Newton County"
-38403.70265812,-1408785.24853198,"48353","TX","Texas","Nolan County"
223837.99367941,-1910396.49967402,"48355","TX","Texas","Nueces County"
-73350.68952312,-968488.12601255,"48357","TX","Texas","Ochiltree County"
-223237.46830771,-1062387.22774386,"48359","TX","Texas","Oldham County"
595648.56131435,-1629618.07322344,"48361","TX","Texas","Orange County"
158087.61031998,-1358754.62674091,"48363","TX","Texas","Palo Pinto County"
543130.50822555,-1406749.12191617,"48365","TX","Texas","Panola County"
206407.98028611,-1353798.35966638,"48367","TX","Texas","Parker County"
-256077.14164777,-1158362.2435024,"48369","TX","Texas","Parmer County"
-270145.77301528,-1569334.96940754,"48371","TX","Texas","Pecos County"
494280.85348248,-1559229.04419629,"48373","TX","Texas","Polk County"
-172248.01730544,-1064070.14883506,"48375","TX","Texas","Potter County"
-411808.60642278,-1645595.22841516,"48377","TX","Texas","Presidio County"
396405.43864833,-1335744.75034106,"48379","TX","Texas","Rains County"
-173517.80505598,-1112375.89178521,"48381","TX","Texas","Randall County"
-145637.18858413,-1510976.29621946,"48383","TX","Texas","Reagan County"
17171.72637868,-1686140.03845634,"48385","TX","Texas","Real County"
460180.9369588,-1251926.29920481,"48387","TX","Texas","Red River County"
-356776.77428338,-1518841.22970705,"48389","TX","Texas","Reeves County"
286428.1440603,-1833068.78902093,"48391","TX","Texas","Refugio County"
-73523.99786202,-1017273.42570652,"48393","TX","Texas","Roberts County"
332612.73117401,-1543754.03805304,"48395","TX","Texas","Robertson County"
337054.07187584,-1336092.15740182,"48397","TX","Texas","Rockwall County"
2216.97890514,-1461067.82345593,"48399","TX","Texas","Runnels County"
493569.838078,-1405984.53365233,"48401","TX","Texas","Rusk County"
586916.04293318,-1494726.92749741,"48403","TX","Texas","Sabine County"
557561.61384974,-1479029.15904807,"48405","TX","Texas","San Augustine County"
466486.36343799,-1591561.65621565,"48407","TX","Texas","San Jacinto County"
247058.27888216,-1879782.51673007,"48409","TX","Texas","San Patricio County"
111864.42097295,-1535910.96191198,"48411","TX","Texas","San Saba County"
-51878.94627132,-1563932.31117403,"48413","TX","Texas","Schleicher County"
-86167.35580756,-1359543.09740985,"48415","TX","Texas","Scurry County"
60770.79315225,-1360848.7521723,"48417","TX","Texas","Shackelford County"
558148.47697468,-1445215.79491348,"48419","TX","Texas","Shelby County"
-170183.24892904,-967020.94985178,"48421","TX","Texas","Sherman County"
451730.22361821,-1391893.26995807,"48423","TX","Texas","Smith County"
209135.79903269,-1415529.47015373,"48425","TX","Texas","Somervell County"
131201.22427442,-2040131.2447084,"48427","TX","Texas","Starr County"
109496.17292011,-1360368.78548342,"48429","TX","Texas","Stephens County"
-99338.06394746,-1458212.50564487,"48431","TX","Texas","Sterling County"
-23767.9674697,-1312012.99075613,"48433","TX","Texas","Stonewall County"
-50290.00722714,-1607956.66332944,"48435","TX","Texas","Sutton County"
-159578.1213368,-1160911.06787345,"48437","TX","Texas","Swisher County"
254659.00952795,-1353103.89101066,"48439","TX","Texas","Tarrant County"
10415.88778264,-1409020.40854186,"48441","TX","Texas","Taylor County"
-202483.33053845,-1649055.79369038,"48443","TX","Texas","Terrell County"
-218494.67417868,-1309644.27484361,"48445","TX","Texas","Terry County"
73715.11578936,-1311885.41655646,"48447","TX","Texas","Throckmorton County"
470073.8558968,-1292870.52332821,"48449","TX","Texas","Titus County"
-38471.9694879,-1513073.56736216,"48451","TX","Texas","Tom Green County"
220957.32199711,-1631460.27696093,"48453","TX","Texas","Travis County"
461964.52998697,-1535207.05204744,"48455","TX","Texas","Trinity County"
541467.62609246,-1565700.08078497,"48457","TX","Texas","Tyler County"
474933.22892308,-1347433.16891598,"48459","TX","Texas","Upshur County"
-195255.08532371,-1504406.3687539,"48461","TX","Texas","Upton County"
23296.25084229,-1733909.61371277,"48463","TX","Texas","Uvalde County"
-105971.84041619,-1668831.955546,"48465","TX","Texas","Val Verde County"
392364.0204991,-1370835.01137322,"48467","TX","Texas","Van Zandt County"
299789.25244083,-1789988.57084386,"48469","TX","Texas","Victoria County"
426958.79868037,-1572854.72634237,"48471","TX","Texas","Walker County"
389003.56658851,-1664769.48297213,"48473","TX","Texas","Waller County"
-280540.79009581,-1492266.51448535,"48475","TX","Texas","Ward County"
353993.21827709,-1630313.79508604,"48477","TX","Texas","Washington County"
81958.78323531,-1916779.66682889,"48479","TX","Texas","Webb County"
374935.54779232,-1734431.27281774,"48481","TX","Texas","Wharton County"
-24555.56552061,-1066024.47512769,"48483","TX","Texas","Wheeler County"
124234.86867309,-1221892.15584263,"48485","TX","Texas","Wichita County"
71307.31565404,-1218052.97987859,"48487","TX","Texas","Wilbarger County"
247453.50037273,-2049278.01169649,"48489","TX","Texas","Willacy County"
